rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|10435|거짓말|god|100007|717|Chapter 3|https://cdnimg.melon.co.kr/cm/album/images/000/00/717/717_500.jpg/melon/resize/48/quality/80/optimize
2|27600|기도|정일영|4107|418|가을동화 OST|https://cdnimg.melon.co.kr/cm/album/images/000/00/418/418_500.jpg/melon/resize/48/quality/80/optimize
3|10124|Passion|코요태|100022|709|Passion|https://cdnimg.melon.co.kr/cm/album/images/000/00/709/709_500.jpg/melon/resize/48/quality/80/optimize
4|46195|Escape|엄정화|1100|4317|Queen Of Charisma|https://cdnimg.melon.co.kr/cm/album/images/000/04/317/4317_500.jpg/melon/resize/48/quality/80/optimize
5|46163|그대 내게 묻는다면|유리상자|100130|4362|Home|https://cdnimg.melon.co.kr/cm/album/images/000/04/362/4362_500.jpg/melon/resize/48/quality/80/optimize
6|10291|날 닮은 너|임창정|1142|666|www.Love.7th|https://cdnimg.melon.co.kr/cm/album/images/000/00/666/666_500.jpg/melon/resize/48/quality/80/optimize
7|75279|You Mean Everything To Me|박정현|1099|479|Naturally|https://cdnimg.melon.co.kr/cm/album/images/000/00/479/479_500.jpg/melon/resize/48/quality/80/optimize
8|27654|Now|핑클 (Fin.K.L)|100065|417|Now|https://cdnimg.melon.co.kr/cm/album/images/000/00/417/417_500.jpg/melon/resize/48/quality/80/optimize
9|106215|다짐|조성모|969|4801|Let Me Love|https://cdnimg.melon.co.kr/cm/album/images/000/04/801/4801_500.jpg/melon/resize/48/quality/80/optimize
10|3680|너를 위해|임재범|4838|51|Story Of Two Years|https://cdnimg.melon.co.kr/cm/album/images/000/00/051/51_500.jpg/melon/resize/48/quality/80/optimize
11|2270749|중독된 사랑|조장혁|5973|645451|Love|https://cdnimg.melon.co.kr/cm/album/images/006/45/451/645451_500.jpg/melon/resize/48/quality/80/optimize
12|27561|사슬|서문탁|2076|224|서문탁 Ⅱ|https://cdnimg.melon.co.kr/cm/album/images/000/00/224/224_500.jpg/melon/resize/48/quality/80/optimize
13|75266|그래! 그렇게! (We Can Do It)|H.O.T.|100008|458|Outside Castle|https://cdnimg.melon.co.kr/cm/album/images/000/00/458/458_500.jpg/melon/resize/48/quality/80/optimize
14|9956|왠지 느낌이 좋아|여행스케치|100712|659|Love Story|https://cdnimg.melon.co.kr/cm/album/images/000/00/659/659_500.jpg/melon/resize/48/quality/80/optimize
15|27833|Lie (Radio Ver.)|박화요비|2017|111|My All|https://cdnimg.melon.co.kr/cm/album/images/000/00/111/111_500.jpg/melon/resize/48/quality/80/optimize
16|27636|달빛의 노래|박지윤|1121|309|성인식|https://cdnimg.melon.co.kr/cm/album/images/000/00/309/309_500.jpg/melon/resize/48/quality/80/optimize
17|39288|짝사랑|긱스|100332|490|Gigs 02|https://cdnimg.melon.co.kr/cm/album/images/000/00/490/490_500.jpg/melon/resize/48/quality/80/optimize
18|89325|Bad|Y2K|100021|481|Try Again|https://cdnimg.melon.co.kr/cm/album/images/000/00/481/481_500.jpg/melon/resize/48/quality/80/optimize
19|10262|Up & Down|디바|100028|665|Naughty|https://cdnimg.melon.co.kr/cm/album/images/000/00/665/665_500.jpg/melon/resize/48/quality/80/optimize
20|87694|널 보내며|홍경민|891|5189|홍경민 3|https://cdnimg.melon.co.kr/cm/album/images/000/05/189/5189_500.jpg/melon/resize/48/quality/80/optimize
22|90060|Oh, My Julia|컨츄리 꼬꼬|100055|4958|Winter Traveling|https://cdnimg.melon.co.kr/cm/album/images/000/04/958/4958_500.jpg/melon/resize/48/quality/80/optimize
23|86980|가잖아|신승훈|25|4161|Desire To Fly High|https://cdnimg.melon.co.kr/cm/album/images/000/04/161/4161_500.jpg/melon/resize/48/quality/80/optimize
