rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|3690|와인(迗人)|김경호|895|52|Kim Kyungho-5th|https://cdnimg.melon.co.kr/cm/album/images/000/00/052/52_500.jpg/melon/resize/48/quality/80/optimize
2|505165|Run To You|DJ DOC|100005|33571|The Life... DOC Blues 5%|https://cdnimg.melon.co.kr/cm/album/images/000/33/571/33571_500.jpg/melon/resize/48/quality/80/optimize
3|9270|매직 카펫 라이드|자우림|100094|887|Jaurim, The Wonder Land|https://cdnimg.melon.co.kr/cm/album/images/000/00/887/887_500.jpg/melon/resize/48/quality/80/optimize
4|38423|너 정말?|김현정|1177|3009|The Third Eye|https://cdnimg.melon.co.kr/cm/album/images/000/03/009/3009_500.jpg/melon/resize/48/quality/80/optimize
5|3680|너를 위해|임재범|4838|51|Story Of Two Years|https://cdnimg.melon.co.kr/cm/album/images/000/00/051/51_500.jpg/melon/resize/48/quality/80/optimize
6|4078|Kiss|컨츄리 꼬꼬|100055|60|Country Kkokko 03|https://cdnimg.melon.co.kr/cm/album/images/000/00/060/60_500.jpg/melon/resize/48/quality/80/optimize
7|87695|흔들린 우정|홍경민|891|5189|홍경민 3|https://cdnimg.melon.co.kr/cm/album/images/000/05/189/5189_500.jpg/melon/resize/48/quality/80/optimize
8|87310|Sad Salsa|백지영|1118|3956|Rouge|https://cdnimg.melon.co.kr/cm/album/images/000/03/956/3956_500.jpg/melon/resize/48/quality/80/optimize
9|3827|Time Out|제이|1203|104|In Love|https://cdnimg.melon.co.kr/cm/album/images/000/00/104/104_500.jpg/melon/resize/48/quality/80/optimize
10|91021|너|이정현|3895|4619|이정현 2집|https://cdnimg.melon.co.kr/cm/album/images/000/04/619/4619_500.jpg/melon/resize/48/quality/80/optimize
11|27236|맥주와 땅콩|쿨 (COOL)|100004|116|Cool 5|https://cdnimg.melon.co.kr/cm/album/images/000/00/116/116_500.jpg/melon/resize/48/quality/80/optimize
12|37149|Summer Of Love|룰라|106610|3438|풍변기곡(風變旗曲)|https://cdnimg.melon.co.kr/cm/album/images/000/03/438/3438_500.jpg/melon/resize/48/quality/80/optimize
13|27638|성인식|박지윤|1121|309|성인식|https://cdnimg.melon.co.kr/cm/album/images/000/00/309/309_500.jpg/melon/resize/48/quality/80/optimize
14|445159|그대가 그대를|이승환|26|30708|His Ballad Ⅱ|https://cdnimg.melon.co.kr/cm/album/images/000/30/708/30708_500.jpg/melon/resize/48/quality/80/optimize
15|67169|상실|박상민|956|3853|Romanticism|https://cdnimg.melon.co.kr/cm/album/images/000/03/853/3853_500.jpg/melon/resize/48/quality/80/optimize
16|1002851|그대니까요 (Duet With 차은주)|김현철|1424|310185|김현철 Best + 총각파티|https://cdnimg.melon.co.kr/cm/album/images/003/10/185/310185_500.jpg/melon/resize/48/quality/80/optimize
17|37100|힘을 내요, 미스터 김|롤러 코스터|100195|3449|일상다반사(日常茶飯事)|https://cdnimg.melon.co.kr/cm/album/images/000/03/449/3449_500.jpg/melon/resize/48/quality/80/optimize
18|3454850|Age Of Peace|H.O.T.|100008|1316452|Age Of Peace OST|https://cdnimg.melon.co.kr/cm/album/images/013/16/452/1316452_500.jpg/melon/resize/48/quality/80/optimize
19|2270749|중독된 사랑|조장혁|5973|645451|Love|https://cdnimg.melon.co.kr/cm/album/images/006/45/451/645451_500.jpg/melon/resize/48/quality/80/optimize
20|-1|부탁|김원준|17|3672|Another 8000|https://cdnimg.melon.co.kr/cm/album/images/000/03/672/3672_500.jpg/melon/resize/48/quality/80/optimize
21|1576735|다 줄거야 (Acoustic Ver.)|조규만|1833|345496|I Will Give You All|https://cdnimg.melon.co.kr/cm/album/images/003/45/496/345496_500.jpg/melon/resize/48/quality/80/optimize
22|87584|All Your Dreams|신화|100078|4249|Only One|https://cdnimg.melon.co.kr/cm/album/images/000/04/249/4249_500.jpg/melon/resize/48/quality/80/optimize
23|85108|바보|박효신|1191|3982|해줄수 없는일|https://cdnimg.melon.co.kr/cm/album/images/000/03/982/3982_500.jpg/melon/resize/48/quality/80/optimize
24|48175|Tess|채정안|1095|4913|편지|https://cdnimg.melon.co.kr/cm/album/images/000/04/913/4913_500.jpg/melon/resize/48/quality/80/optimize
25|33146|머피의 법칙|DJ DOC|100005|3260|D'J DOC|https://cdnimg.melon.co.kr/cm/album/images/000/03/260/3260_500.jpg/melon/resize/48/quality/80/optimize
26|1175789|Back To The Real Life|윤상|38|317087|Cliche|https://cdnimg.melon.co.kr/cm/album/images/003/17/087/317087_500.jpg/melon/resize/48/quality/80/optimize
27|87732|Again|태사자|100096|4981|도약(跳躍)|https://cdnimg.melon.co.kr/cm/album/images/000/04/981/4981_500.jpg/melon/resize/48/quality/80/optimize
