rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|191093|No.1|보아 (BoA)|2165|16305|No. 1|https://cdnimg.melon.co.kr/cm/album/images/000/16/305/16305_500.jpg/melon/resize/48/quality/80/optimize
2|500962|비몽|코요태|100022|15980|필립 4집|https://cdnimg.melon.co.kr/cm/album/images/000/15/980/15980_500.jpg/melon/resize/48/quality/80/optimize
3|489210|Last Scene|롤러 코스터|100195|16195|Absolute|https://cdnimg.melon.co.kr/cm/album/images/000/16/195/16195_500.jpg/melon/resize/48/quality/80/optimize
4|159406|Perfect Man|신화|100078|16192|Perfect Man|https://cdnimg.melon.co.kr/cm/album/images/000/16/192/16192_500.jpg/melon/resize/48/quality/80/optimize
5|448502|마지막 약속|포지션|100177|16159|The Romanticist|https://cdnimg.melon.co.kr/cm/album/images/000/16/159/16159_500.jpg/melon/resize/48/quality/80/optimize
6|-1|사랑 Two (Acoustic Ver.)|YB|100168|16297|Live Is Life|https://cdnimg.melon.co.kr/cm/album/images/000/16/297/16297_500.jpg/melon/resize/48/quality/80/optimize
7|489252|대화가 필요해|더 자두|100445|16152|Change Yourself|https://cdnimg.melon.co.kr/cm/album/images/000/16/152/16152_500.jpg/melon/resize/48/quality/80/optimize
8|502928|Loving You|김현철|1424|16140|... 그리고 김현철|https://cdnimg.melon.co.kr/cm/album/images/000/16/140/16140_500.jpg/melon/resize/48/quality/80/optimize
9|502946|Rain|박혜경|1790|15762|Feel Me|https://cdnimg.melon.co.kr/cm/album/images/000/15/762/15762_500.jpg/melon/resize/48/quality/80/optimize
10|432824|콩가|컨츄리 꼬꼬|100055|16295|딱! 내 스타일이에요|https://cdnimg.melon.co.kr/cm/album/images/000/16/295/16295_500.jpg/melon/resize/48/quality/80/optimize
11|111413|...안 되나요... (부제: 화양연화)|휘성 (Realslow)|10577|15956|Like A Movie|https://cdnimg.melon.co.kr/cm/album/images/000/15/956/15956_500.jpg/melon/resize/48/quality/80/optimize
12|482404|Suddenly|제이워크|102409|32527|Suddenly|https://cdnimg.melon.co.kr/cm/album/images/000/32/527/32527_500.jpg/melon/resize/48/quality/80/optimize
13|503472|정상에서|김정민|4764|15981|The Greatest Love Song 2002|https://cdnimg.melon.co.kr/cm/album/images/000/15/981/15981_500.jpg/melon/resize/48/quality/80/optimize
14|529013|착각의 늪|박경림|11509|16145|박고테 프로젝트|https://cdnimg.melon.co.kr/cm/album/images/000/16/145/16145_500.jpg/melon/resize/48/quality/80/optimize
15|862035|영원|핑클 (Fin.K.L)|100065|304202|영원|https://cdnimg.melon.co.kr/cm/album/images/003/04/202/304202_500.jpg/melon/resize/48/quality/80/optimize
