rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|518619|친구여 (Feat. 인순이)|조pd (ZoPD)|2071|34231|Great Expectation 조PD Pt. 2: Love And Life|https://cdnimg.melon.co.kr/cm/album/images/000/34/231/34231_500.jpg/melon/resize/48/quality/80/optimize
2|519280|디스코왕|코요태|100022|34267|Koyote 6|https://cdnimg.melon.co.kr/cm/album/images/000/34/267/34267_500.jpg/melon/resize/48/quality/80/optimize
3|515804|야상곡(夜想曲)|김윤아|1767|34097|유리가면(琉璃假面)|https://cdnimg.melon.co.kr/cm/album/images/000/34/097/34097_500.jpg/melon/resize/48/quality/80/optimize
4|516204|이제서야|김동률|925|34117|4집 토로 (吐露)|https://cdnimg.melon.co.kr/cm/album/images/000/34/117/34117_500.jpg/melon/resize/48/quality/80/optimize
5|518092|내가 당신을 사랑하는 이유|왁스|2267|34203|내가 당신을 사랑하는 이유 (Wax Best Day & Night)|https://cdnimg.melon.co.kr/cm/album/images/000/34/203/34203_500.jpg/melon/resize/48/quality/80/optimize
6|507484|꿈에|이수영|995|33679|Classic|https://cdnimg.melon.co.kr/cm/album/images/000/33/679/33679_500.jpg/melon/resize/48/quality/80/optimize
7|518217|무지개|롤러 코스터|100195|34209|Sunsick|https://cdnimg.melon.co.kr/cm/album/images/000/34/209/34209_500.jpg/melon/resize/48/quality/80/optimize
8|517087|사랑은 (Song 정인)|리쌍|103289|34141|Leessang, Special Jungin|https://cdnimg.melon.co.kr/cm/album/images/000/34/141/34141_500.jpg/melon/resize/48/quality/80/optimize
9|507874|Hug|동방신기 (TVXQ!)|108316|33691|Hug|https://cdnimg.melon.co.kr/cm/album/images/000/33/691/33691_500.jpg/melon/resize/48/quality/80/optimize
10|2025250|닮은 사람|테이|51893|470451|The First Journey|https://cdnimg.melon.co.kr/cm/album/images/004/70/451/470451_500.jpg/melon/resize/48/quality/80/optimize
11|1944403|죽을 만큼 사랑했어요|SG 워너비|108363|399659|Sg Wanna Be+|https://cdnimg.melon.co.kr/cm/album/images/003/99/659/399659_500.jpg/melon/resize/48/quality/80/optimize
12|1589039|여기보다 어딘가에|하림|6706|346909|Whistle In A Maze|https://cdnimg.melon.co.kr/cm/album/images/003/46/909/346909_500.jpg/melon/resize/48/quality/80/optimize
13|485683|황혼의 문턱|왁스|2267|32693|Wax 4|https://cdnimg.melon.co.kr/cm/album/images/000/32/693/32693_500.jpg/melon/resize/48/quality/80/optimize
14|519558|I'm Sorry|파이브 (F-IV)|103326|34283|F-IV Story|https://cdnimg.melon.co.kr/cm/album/images/000/34/283/34283_500.jpg/melon/resize/48/quality/80/optimize
15|489055|Monologue|버즈|160091|32889|Morning Of Buzz|https://cdnimg.melon.co.kr/cm/album/images/000/32/889/32889_500.jpg/melon/resize/48/quality/80/optimize
16|510420|두 번 헤어지는 일|신승훈|25|33828|Ninth Reply|https://cdnimg.melon.co.kr/cm/album/images/000/33/828/33828_500.jpg/melon/resize/48/quality/80/optimize
17|521704|그곳에 서서|박효신|1191|34418|Soul Tree|https://cdnimg.melon.co.kr/cm/album/images/000/34/418/34418_500.jpg/melon/resize/48/quality/80/optimize
18|509604|로보트|서태지|1868|33791|Seotaiji 7th Issue|https://cdnimg.melon.co.kr/cm/album/images/000/33/791/33791_500.jpg/melon/resize/48/quality/80/optimize
19|521068|걸음이 느린 아이|고유진 (플라워)|4172|34362|신생아 (新生我)|https://cdnimg.melon.co.kr/cm/album/images/000/34/362/34362_500.jpg/melon/resize/48/quality/80/optimize
20|488140|Girls|렉시|7664|32840|Lexury|https://cdnimg.melon.co.kr/cm/album/images/000/32/840/32840_500.jpg/melon/resize/48/quality/80/optimize
21|509824|해바라기 (그녀에게..)|박상민|956|33800|Sunflower|https://cdnimg.melon.co.kr/cm/album/images/000/33/800/33800_500.jpg/melon/resize/48/quality/80/optimize
22|496378|Cry|원타임|100001|33232|Once N 4 All|https://cdnimg.melon.co.kr/cm/album/images/000/33/232/33232_500.jpg/melon/resize/48/quality/80/optimize
23|521855|Xcstasy (Korean Ver.)|베이비복스|100032|34427|Ride West|https://cdnimg.melon.co.kr/cm/album/images/000/34/427/34427_500.jpg/melon/resize/48/quality/80/optimize
