rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|537750|기억상실|거미|30358|35501|It's Different|https://cdnimg.melon.co.kr/cm/album/images/000/35/501/35501_500.jpg/melon/resize/48/quality/80/optimize
2|537599|휠릴리|이수영|995|35494|The Colors Of My Life (Special Limited Edition)|https://cdnimg.melon.co.kr/cm/album/images/000/35/494/35494_500.jpg/melon/resize/48/quality/80/optimize
3|536320|Angel|신화|100078|35399|Brand New|https://cdnimg.melon.co.kr/cm/album/images/000/35/399/35399_500.jpg/melon/resize/48/quality/80/optimize
4|537208|흑백사진|KCM|45995|35465|Beautiful Mind|https://cdnimg.melon.co.kr/cm/album/images/000/35/465/35465_500.jpg/melon/resize/48/quality/80/optimize
5|531011|문신|SE7EN|33513|35054|Must Listen|https://cdnimg.melon.co.kr/cm/album/images/000/35/054/35054_500.jpg/melon/resize/48/quality/80/optimize
6|529685|한 남자|김종국|1692|34958|Evolution|https://cdnimg.melon.co.kr/cm/album/images/000/34/958/34958_500.jpg/melon/resize/48/quality/80/optimize
7|535139|Liquor Shots (술병에 숟가락)|드렁큰 타이거|100027|35321|하나하면 너와 나|https://cdnimg.melon.co.kr/cm/album/images/000/35/321/35321_500.jpg/melon/resize/48/quality/80/optimize
8|534951|고래의 꿈 (Falling In Love Again) (Feat. 김영근)|바비 킴|6027|35306|Beats Within My Soul|https://cdnimg.melon.co.kr/cm/album/images/000/35/306/35306_500.jpg/melon/resize/48/quality/80/optimize
9|600942|It's Raining|비|17671|42127|It's Raining|https://cdnimg.melon.co.kr/cm/album/images/000/42/127/42127_500.jpg/melon/resize/48/quality/80/optimize
10|536921|잔소리|김건모|889|35447|Kimgunmo. 9|https://cdnimg.melon.co.kr/cm/album/images/000/35/447/35447_500.jpg/melon/resize/48/quality/80/optimize
11|536358|Sky|러브홀릭|106718|35404|Invisible Things|https://cdnimg.melon.co.kr/cm/album/images/000/35/404/35404_500.jpg/melon/resize/48/quality/80/optimize
12|600207|심장병|이승환|26|42191|Karma|https://cdnimg.melon.co.kr/cm/album/images/000/42/191/42191_500.jpg/melon/resize/48/quality/80/optimize
13|539665|슬프지만 진실|제이|1203|35635|The Crush Of Love|https://cdnimg.melon.co.kr/cm/album/images/000/35/635/35635_500.jpg/melon/resize/48/quality/80/optimize
14|601790|하루가 지나고|JNC|160801|43082|The New History Begins... 1집|https://cdnimg.melon.co.kr/cm/album/images/000/43/082/43082_500.jpg/melon/resize/48/quality/80/optimize
15|1142056|I Do|The One (더원)|160816|316366|The One 2집|https://cdnimg.melon.co.kr/cm/album/images/003/16/366/316366_500.jpg/melon/resize/48/quality/80/optimize
16|539778|오로라|바다 (BADA)|1605|35659|Aurora|https://cdnimg.melon.co.kr/cm/album/images/000/35/659/35659_500.jpg/melon/resize/48/quality/80/optimize
17|530958|긴 하루|이승철|1010|35052|The Livelong Day|https://cdnimg.melon.co.kr/cm/album/images/000/35/052/35052_500.jpg/melon/resize/48/quality/80/optimize
18|533412|평화의 날|에픽하이 (EPIK HIGH)|108356|35207|High Society|https://cdnimg.melon.co.kr/cm/album/images/000/35/207/35207_500.jpg/melon/resize/48/quality/80/optimize
19|535708|Windy|유진|432|35357|810303|https://cdnimg.melon.co.kr/cm/album/images/000/35/357/35357_500.jpg/melon/resize/48/quality/80/optimize
20|621783|사람찾기|유리상자|100130|40479|다시 처음으로|https://cdnimg.melon.co.kr/cm/album/images/000/40/479/40479_500.jpg/melon/resize/48/quality/80/optimize
21|531431|당신과의 키스를 세어보아요|박화요비|2017|35074|Soul Saver|https://cdnimg.melon.co.kr/cm/album/images/000/35/074/35074_500.jpg/melon/resize/48/quality/80/optimize
