rank|song_id|song_title|artist_name|artist_id|album_id|album_title|album_img
1|19807|벌써 일년|브라운 아이즈|100742|2393|Brown Eyes|https://cdnimg.melon.co.kr/cm/album/images/000/02/393/2393_500.jpg/melon/resize/48/quality/80/optimize
2|24105|Jumpo Mambo|쿨 (COOL)|100004|2651|Cool 6ix|https://cdnimg.melon.co.kr/cm/album/images/000/02/651/2651_500.jpg/melon/resize/48/quality/80/optimize
3|24971|꿈을 모아서 (Just In Love)|S.E.S.|100016|2653|Surprise|https://cdnimg.melon.co.kr/cm/album/images/000/02/653/2653_500.jpg/melon/resize/48/quality/80/optimize
4|503339|파도|유엔|100737|33475|Traveling You|https://cdnimg.melon.co.kr/cm/album/images/000/33/475/33475_500.jpg/melon/resize/48/quality/80/optimize
5|3013199|구리뱅뱅 (Feat. 1kyne, 난아)|YDG|4770|1068355|Best Of Best|https://cdnimg.melon.co.kr/cm/album/images/010/68/355/1068355_500.jpg/melon/resize/48/quality/80/optimize
6|104759|Baby Baby|조규찬|525|8000|Thank You (For Saving My Life)|https://cdnimg.melon.co.kr/cm/album/images/000/08/000/8000_500.jpg/melon/resize/48/quality/80/optimize
7|19094|Double|김건모|889|2327|Kim Gunmo #007 Another Days...|https://cdnimg.melon.co.kr/cm/album/images/000/02/327/2327_500.jpg/melon/resize/48/quality/80/optimize
8|24670|믿을진 모르겠지만…|김진표|1136|2623|JP3|https://cdnimg.melon.co.kr/cm/album/images/000/02/623/2623_500.jpg/melon/resize/48/quality/80/optimize
9|25594|기다리는 이유|임창정|1142|2753|Different Color|https://cdnimg.melon.co.kr/cm/album/images/000/02/753/2753_500.jpg/melon/resize/48/quality/80/optimize
10|8302|내게 오는 길|성시경|3305|2138|처음처럼|https://cdnimg.melon.co.kr/cm/album/images/000/02/138/2138_500.jpg/melon/resize/48/quality/80/optimize
11|24136|해변 Mood Song|윤종신|437|2647|그늘|https://cdnimg.melon.co.kr/cm/album/images/000/02/647/2647_500.jpg/melon/resize/48/quality/80/optimize
12|18357|좋은 사람 (Feat. 김형중)|토이|100014|2343|Fermata|https://cdnimg.melon.co.kr/cm/album/images/000/02/343/2343_500.jpg/melon/resize/48/quality/80/optimize
13|25629|떠난 너|김현정|1177|2760|Wild Beauty|https://cdnimg.melon.co.kr/cm/album/images/000/02/760/2760_500.jpg/melon/resize/48/quality/80/optimize
14|90902|Change|소찬휘|3897|4113|Red Change|https://cdnimg.melon.co.kr/cm/album/images/000/04/113/4113_500.jpg/melon/resize/48/quality/80/optimize
15|21746|빛|제이|1203|2483|Beautiful Ones|https://cdnimg.melon.co.kr/cm/album/images/000/02/483/2483_500.jpg/melon/resize/48/quality/80/optimize
16|1096487|내게 와 줘|YB|100168|313103|An Urbanite|https://cdnimg.melon.co.kr/cm/album/images/003/13/103/313103_500.jpg/melon/resize/48/quality/80/optimize
17|24290|Hey, Come On !|신화|100078|2585|Hey, Come On!|https://cdnimg.melon.co.kr/cm/album/images/000/02/585/2585_500.jpg/melon/resize/48/quality/80/optimize
18|8293|미소천사|성시경|3305|2138|처음처럼|https://cdnimg.melon.co.kr/cm/album/images/000/02/138/2138_500.jpg/melon/resize/48/quality/80/optimize
19|531741|희생|김경호|895|35094|시작 (始作)|https://cdnimg.melon.co.kr/cm/album/images/000/35/094/35094_500.jpg/melon/resize/48/quality/80/optimize
20|2274434|위하여!!|안치환|855|648558|Good Luck|https://cdnimg.melon.co.kr/cm/album/images/006/48/558/648558_500.jpg/melon/resize/48/quality/80/optimize
21|90609|지금인가요|조이락|8555|7585|Genuine Temptation|https://cdnimg.melon.co.kr/cm/album/images/000/07/585/7585_500.jpg/melon/resize/48/quality/80/optimize
